nom,type,ID
"Closneuf, sieur de",P,P2210
Cochart,P,P2219
Cochon du Puy,P,P2223
"Coëtlogon, de",P,P2453
Colard-Deschamps,P,P2240
"Colbert de Saint Mar, monsieur de",P,P2242
"Colignan, dit la Rose",P,P2247
Colinet,P,P2251
"Colombe, sieur de",P,P2259
Comeau,P,P2267
Compère,P,P2274
Comtois,P,P2278
"Conflans, monsieur de",P,P2281
"Congis, marquis de",P,P2284
Conil,P,P2286
"Conor, sieur de",P,P2287
Conseil,P,P2289
Consolin,P,P2292
"Contreras, veuve",P,P2303
Coquet,P,P2307
"Corbin, François",P,P2313
Corné,P,P2334
"Cornu, Daniel",P,P2331
"Cortié, alias Cortier",P,P2337
Costebelle,P,P2343
Coulet,P,P2360
Couraud,P,P2373
"Courbin, femme",P,P2377
"Courbon-Blénac, sieur de",P,P2388
"Courbon-Saint-Léger, sieur de",P,P2390
Courdineau,P,P2396
"Courser, sieur de",P,P2405
"Courserat, alias Courserac",P,P2407
"Courson, monsieur de",P,P2410
"Couseaux, René",P,P2426
Cousté,P,P2434
Coustol,P,P2432
"Coutel, chevalier de",P,P2439
"Crépau, Pierre",P,P2490
Crétot,P,P2491
Croizel,P,P2479
Croizetiers,P,P2480
"Culant, sieur de",P,P2500
"Cumont, sieur de",P,P2506
"D'Agoult, alias Agoust, duc",P,P2512
"D'Alogny, marquis",P,P2531
D'Amblimont,P,P2532
"D'Angennes, marquis",P,P2538
D'Anqueville,P,P2542
"D'Antin, la marquise",P,P2546
"D'Ars, le marquis",P,P2559
D'Artaignan,P,P2560
D'Aubeterre,P,P2564
D'Autin,P,P2573
D'Egrefin,P,P2577
"D'Egrefin, veuve",P,P2578
"D'Escairac, madame",P,P2584
D'Esgly,P,P2592
D'Espinassy,P,P2593
"D'Esquairac, dame",P,P2596
D'Harsfle,P,P2611
D'Hère,P,P2620
D'Héricourt,P,P2621
D'Hiers,P,P2617
D'Honneur,P,P2618
D'Husson,P,P2619
D'Israel,P,P2631
"D'O, Marquis",P,P2632
D'Obrien,P,P2633
D'Oraison de Saint Louis,P,P2635
D'Orchener,P,P2637
D'Orvilliers,P,P2643
Dagieu,P,P2654
"Dain, Jacques",P,P2662
Dalbon,P,P2667
Dalenson,P,P2669
"Dalenson, Vincent",P,P2670
Dalesme,P,P2672
"Daligaut, Georges",P,P2676
"Dalon, monsieur de",P,P2678
Damien,P,P2683
Dangibaud,P,P2693
Danican,P,P2704
Daniel,P,P2705
Dans,P,P2710
Danuse-Dolas,P,P2716
Danzac,P,P2717
"Daramé, Daniel",P,P2724
Dargelos,P,P2731
Darmenonville,P,P2735
Darnex,P,P2737
"Darquistade, alias Darguertad",P,P2738
Dartaguiette,P,P2741
Dasque,P,P2747
Daumale,P,P2763
Daumalle,P,P2764
"David, Jean",P,P2785
"Davoine, Jean ",P,P2788
Daxat,P,P2789
"Decourt, la nommée",P,P2802
Defay,P,P2807
"Deganne, Elisabeth",P,P2809
Degast,P,P2812
"Delacaze, Pierre, dit la Lune",P,P2825
Delaforest,P,P2840
Delage,P,P2843
"Delage, Lirac",P,P2844
Delameillière,P,P2849
Delange,P,P2853
"Delisle, alis Delille",P,P2874
Delube,P,P2885
Demartin,P,P2887
"Denis, Louis",P,P2898
Derville,P,P2912
"Des Augiers, le chevalier",P,P2916
Des Bardonnières,P,P2918
Des Brosses,P,P2919
Des Chapelles de Putereau,P,P2920
Des Charriers,P,P2922
Des Herbiers,P,P2925
Des Roziers,P,P2927
Des Rües,P,P2928
Desajots,P,P2931
Desantons,P,P2935
Desantons-Nouet,P,P2936
"Desaux, alis du Sault",P,P2943
"Desbarres, Jean",P,P2947
Desbergères Rigauville,P,P2948
Descazeaux,P,P2955
"Deschaffard, Louis",P,P2956
Deschamps,P,P2958
"Desfontaines de Guerner, veuve",P,P2993
Desforges,P,P2995
"Desgauds, Antoine",P,P2999
Desgoutins,P,P3004
"Desgouttes, madame",P,P3010
"Desgros, Jean",P,P3017
Deshaguais,P,P3022
Desjardins,P,P3029
Desmarais,P,P3037
Desmaretz,P,P3042
Desmarques,P,P3043
Desmartin,P,P3044
Desmolières,P,P3046
"Despaisse, Romejoy",P,P3058
Despannes,P,P3059
"Despousses, dame",P,P3067
Destouches,P,P3082
Deyssautier,P,P3103
"Dillé, François",P,P3114
Doreau,P,P3149
"Dorée, Suzanne",P,P3168
"Dorignac, chevalier",P,P3155
"Dorignac, madame",P,P3156
Doteau,P,P3170
Douau,P,P3171
Doucet,P,P3173
Douzal,P,P3185
"Dragault, la nommée",P,P3189
"Dreuil, sieur de",P,P3191
"Druger, François",P,P3203
Dryas,P,P3204
Du Magnou,P,P3206
"Du Parc d'Archiac de la Rochefoucault, Mademoiselle",P,P3207
Du Repaire,P,P3208
Du Rivau Huet,P,P3209
Du Rivaud,P,P3210
"Dubeignon, Allaire",P,P3214
Dubourg,P,P3240
Dubouzet,P,P3245
"Dubreuilh, Jean",P,P3254
Dubucq,P,P3261
Dubuisson,P,P3263
Duc d'Orléans,P,P3266
Ducaurroy,P,P3275
Duchail Genais,P,P3277
Duchastelet,P,P3282
Duchesnais,P,P3286
Ducondray Guinion,P,P3297
"Ducoulombier, alias Du Colombier",P,P3305
Duderon,P,P3311
Dudézert,P,P3318
Dufiet,P,P3326
"Dufort, le chevalier",P,P3330
Dufray,P,P3333
Dufrocq,P,P3336
Dugay,P,P3343
Dugay Trouin,P,P3344
"Dugravier, Béchaim",P,P3347
"Duhamel, Jean",P,P3358
Duhaumur,P,P3360
"Duluth, veuve",P,P3378
Dumaine,P,P3382
"Dumas, veuve",P,P3390
Dumats,P,P3391
"Dumesnil, dame",P,P3401
Dumesny,P,P3408
"Dumolin, Pierre",P,P3413
"Dumoulin, Guy",P,P3427
Dumoulineau,P,P3428
Dupaïs,P,P3454
Dupas,P,P3443
"Dupeiré, alias Dypeyrée",P,P3455
Dupéré,P,P3522
Dupetituas,P,P3461
Dupetitval,P,P3462
Dupin,P,P3465
"Duplessis des Boulais, alias des Boulets",P,P3476
Duplessis-Fabert,P,P3480
Dupuy Cochon,P,P3513
Dupuy de la Burotière,P,P3517
"Dupuy, Antoine",P,P3518
"Dupuy, Jean",P,P3520
Duquelin du Plessis,P,P3524
Duquesne de Rault,P,P3526
Durand de la Garenne,P,P3539
"Durand de la Vaux, Martin-Louis",P,P3540
"Durand, Abraham.",P,P3541
"Durand, Pierre",P,P3544
"Duras, duchesse douairière de.",P,P3551
Duraud,P,P3553
Durefort de la Cour. ,P,P3555
Durfort,P,P3560
Dussault,P,P3585
"Duteilhe, mademoiselle",P,P3592
Dutertre,P,P3595
Dutour,P,P3602
Dutreuil,P,P3607
Dutronchot,P,P3608
Duval de la Blaine,P,P3610
"Duval, fils",P,P3613
"Duval, veuve",P,P3614
Duvaux,P,P3617
Duverdet,P,P3619
"Duverdet, dame",P,P3620
Duverger,P,P3622
Duverneuil,P,P3626
"Duvivier, Thomas alias Vivier",P,P3640
"Duzon, Raymond",P,P3643
E,P,P3689
Eberard,P,P3690
"Elbeuf, duchesse d'",P,P3695
Elias,P,P3696
Eschoisy,P,P3710
"Esprinchart, veuve alias d'Esprinchart",P,P3717
Esprit,P,P3718
Esteid dit Belle-Fleur,P,P3719
"Eury, Marianne",P,P3726
"Eymardy, Georges",P,P3729
Fagon,P,P3736
Famir,P,P3742
Farcy,P,P3746
"Faure de Grivollière, Philippe",P,P3757
"Faure, Moya",P,P3760
"Fauvel, Jean",P,P3770
Félix,P,P4064
Ferchaud,P,P3801
Féret,P,P4067
Férolle,P,P4069
"Ferrand, Sébastien",P,P3810
"Ferrarois, alias Ferravois",P,P3813
Feste de Noisy,P,P3828
Feuillette,P,P3830
Feytens alias Feztens,P,P3836
"Filleau, chevalier",P,P3843
Filleul de Prébois,P,P3845
Flamarin,P,P3851
Flamen,P,P3852
Flament,P,P3853
Flèche,P,P3874
Fleuriau,P,P3862
"Floid, Thomas",P,P3869
"Florentin, Elisabeth",P,P3872
"Folet, René",P,P3876
"Folou, Thomas",P,P3883
Fontaine,P,P3889
"Fontaine, Julien",P,P3890
Fontanieu,P,P3895
"Fontemoin, Michel",P,P3899
"Fontenay, Charles de",P,P3903
"Fonteneau, Olive dite la voix basse",P,P3908
Fontenelle de la Roussie,P,P3912
"Fontenettes, Louis",P,P3913
"Forant, madame",P,P3930
"Forbin, chevalier de",P,P3932
Forcade,P,P3933
Forcadel,P,P3935
"Forestier, veuve",P,P3939
"Forges, sieur de",P,P3944
Forget,P,P3945
"Forget, Mathieu",P,P3946
"Fort, Jean",P,P3954
"Fortescuières, sieur de",P,P3955
Fortoiseau,P,P3960
Foucaud,P,P3963
"Fougeray Nouail, sieur de ",P,P3975
Fouquet,P,P3977
"Fouré, veuve",P,P4003
"Fournier, André",P,P3997
Fradet,P,P4007
"Fradin, mademoiselle",P,P4012
"Fresneau, Hervé",P,P4038
Fromaget,P,P4045
Frouin,P,P4053
"Fuet, Jean",P,P4059
"Gaalon, sieur de",P,P4074
Gabaret ,P,P4076
Gabil,P,P4094
"Gaché, Pierre",P,P4108
Gadreau,P,P4112
"Galard, madame de",P,P4123
"Gallard, Isaac",P,P4130
Galletreau,P,P4133
"Galliffet, sieur de",P,P4137
"Ganty, sieur de",P,P4161
Garesche,P,P4175
"Garo, marquis de",P,P4188
Garod,P,P4189
"Garrote, Barth-Antoine alias Garroté",P,P4191
Gascherie,P,P4193
Gaschet,P,P4195
"Gascq, sieur de ",P,P4199
Gasteboul,P,P4208
Gauchet,P,P4218
Gaudion,P,P4228
"Gaultier, Jean",P,P4245
Gauthier,P,P4247
"Gautier, Jean",P,P4253
"Gautier, Nicolas",P,P4255
Gauvain alias Gauvin,P,P4264
"Gayat, Jean",P,P4269
"Gayot, Aubert",P,P4273
"Gébert, Philippe",P,P4778
"Gennes, madame de",P,P4296
"Gentille, Jean",P,P4303
"Genty alias Gentis, Mathieu",P,P4304
"Georget, Gabriel",P,P4310
Gerreau,P,P4318
"Gibert, Pierre",P,P4334
Gillet,P,P4345
"Gincherot, Jean-Baptiste",P,P4355
Girardon,P,P4365
"Giraud de la Montagne, Léger",P,P4370
"Girauld, Jacques",P,P4379
Giraut,P,P4382
"Giret, Guillaume",P,P4386
Girou,P,P4388
"Girval, sieur de",P,P4393
Gobert,P,P4407
Godemel,P,P4415
Godineau,P,P4419
"Gombaud de la Croix, madame de",P,P4435
"Gombault, dame",P,P4439
Gombaut de la Barre,P,P4440
Gord,P,P4448
Gordon,P,P4449
"Gorichon, Armand",P,P4450
"Gorron, Jean",P,P4452
Gotteville de Belile,P,P4455
Gougnon,P,P4465
Goupil,P,P4474
"Gourdeau, dame",P,P4481
"Gourville, Tivair de",P,P4490
"Gouverneur, alias le Gouverneur",P,P4495
Gouye,P,P4496
Graffard,P,P4511
"Graffe, dame de ",P,P4512
"Grancour, sieur de",P,P4520
"Grand'Homme, mademoiselle",P,P4521
"Grandjean, alias Granjean",P,P4528
"Grandpré, sieur de",P,P4536
"Grandval, sieur de",P,P4538
"Grandville, sieur de",P,P4542
"Grange, sieur de",P,P4547
Grateloup,P,P4558
"Grateloup, dame",P,P4559
Graveline,P,P4562
Grégoire,P,P4627
"Grendsar, sieur de",P,P4570
"Grenier, chevalier",P,P4573
Gresseau,P,P4580
"Griffolet, sieur de",P,P4585
"Grippeau, Jean",P,P4594
Grivolière,P,P4595
Grivoulière,P,P4599
Gros,P,P4607
"Grossard, chevalier de",P,P4611
"Gruzelier, Veuve",P,P4626
"Guédon, François",P,P4762
Guénon de Beaubuisson,P,P4763
Guernet,P,P4643
Guerrand,P,P4645
Guichetran,P,P4669
Guillemin,P,P4687
"Guimbail, sieur de",P,P4719
"Guineville, sieur de",P,P4725
"Guinié, Hilaire",P,P4726
Guinot,P,P4727
Guitton,P,P4737
Guynet,P,P4753
Guyon,P,P4755
"Guyon, veuve",P,P4757
Guyonnet,P,P4758
Guyot,P,P4760
Hamilton,P,P4789
Hayes,P,P4813
Hazon,P,P4818
"Héat, Marie",P,P4909
"Hennequin, chevalier",P,P4828
"Hérault, Samuel",P,P4922
Héron de Saint-Rémy,P,P4927
"Herrard, Pierre dit la Guerre",P,P4840
"Hervé, Sébastien",P,P4847
Heude,P,P4849
"Heurard, Vincent dit Mauzé",P,P4850
"Heurtin, veuve",P,P4852
"Hocquart, Jean-Hyacinthe",P,P4857
"Hogguer, frères",P,P4858
Hontabat,P,P4862
Horry de Burguet,P,P4865
Horten,P,P4866
Huet de Vendosme,P,P4885
Huet la Galtinière,P,P4887
Huot ,P,P4894
Hustin,P,P4901
Isnard,P,P4938
"Jacquet, David",P,P4954
"Jacquet, Pierre",P,P4955
Jamin,P,P4965
"Jamoneau, Jean",P,P4968
Jamont,P,P4969
Janvier,P,P4972
Jardin,P,P4976
"Jarousseau, Jean",P,P4979
"Javelle, sieur de alias Jauvelle",P,P4989
Jean-Baptiste,P,P4994
Jeannet,P,P4996
"Jiarry, sieur de",P,P5001
"Joannet, Pierre",P,P5003
"Jobet, Etienne",P,P5008
Jolain,P,P5010
"Jollain, Pierre",P,P5012
Jolliet,P,P5013
"Joquet, Daniel",P,P5027
"Joslain, François",P,P5034
Josselon,P,P5037
Joubert,P,P5040
Joulin,P,P5046
Jourdain,P,P5047
Jousseaume,P,P5052
"Joyeux, sieur de",P,P5068
Jubien,P,P5070
Juif,P,P5075
Jung de Saint Laurent,P,P5085
L'Huillier,P,P5127
"La Boissière, Phénix de",P,P5132
"La Boularderie, sieur de ",P,P5133
"La Bourdonnaye, monsieur de",P,P5135
"La Brangelie de Balanzac, sieur de ",P,P5136
"La Braudière, sieur de",P,P5137
La Bretêche,P,P5138
"La Brosse, sieur de",P,P5139
"La Bruyère, sieur de",P,P5140
"La Chapelle, dame de",P,P5141
"La Charlière, dame",P,P5142
"La Charloterie, sieur de",P,P5143
"La Chassagne, sieur de",P,P5144
"La Chasse de Bérulle, sieur de",P,P5145
La Chesnaye,P,P5146
"La Chesnaye, sieur de",P,P5147
"La Chevaleire de la Motte, sieur de",P,P5148
"La Chipaudière-Magon, sieur de",P,P5149
La Clocheterie,P,P5150
"La Clocheterie, sieur de",P,P5152
"La Coeuotière, demoiselle de",P,P5153
"La Colombière, sieur de",P,P5154
"La Coudraye, sieur de",P,P5155
"La Courbe, sieur de",P,P5156
La Croix le Maistre,P,P5157
"La Falconnière, sieur de",P,P5158
"La Fargue de Beauchail, demoiselle de",P,P5159
"La Fargue, sieur de",P,P5160
"La Ferrière, sieur de",P,P5161
La Feuillade,P,P5162
"La Filière, sieur de ",P,P5163
"La Flosselière, marquis de",P,P5164
"La Frégonnière, mademoiselle de",P,P5165
"La Frégonnière, sieur de",P,P5166
"La Galissonnière, monsieur de",P,P5168
"La Garenne, Durand de",P,P5169
"La Gastinière, monsieur de",P,P5170
"La Gauchetière, sieur de",P,P5171
La Gautrays,P,P5172
"La Grandière, chevalier de",P,P5173
"La Grange, sieur de",P,P5174
"La Héronnière, sieur de",P,P5180
"La Houssague, demoiselle de",P,P5178
"La Hunaudière Norail de Vitré, sieur de",P,P5179
"La Maisonfort, sieur de",P,P5182
"La Malmaison, sieur de",P,P5183
"La Meillère, sieur de",P,P5184
"La Morlière, sieur de",P,P5185
"La Pérouse, sieur de",P,P5194
"La Pigeonnière, sieur de",P,P5191
"La Place, le révérend père Louis Hyacinthe de",P,P5192
"La Poupelière, sieur de",P,P5193
"La Rigaudière Froger, sieur de",P,P5195
"La Roche Cressay, sieur de",P,P5199
"La Roche Saint-André, sieur de",P,P5200
"La Rochelard, sieur de",P,P5202
"La Ronde-Denis, sieur de",P,P5205
"La Rousselière, Salmon de",P,P5208
"La Ruffinière, Thébault de",P,P5211
"La Sablière, de",P,P5212
"La Salle de Lézardière, sieur de",P,P5214
La Salle Desgouttes,P,P5213
"La Salle, sieur de",P,P5215
"La Sauvagère, sieur de",P,P5216
"La Sauzaye d'Espanne, sieur de",P,P5217
"La Sauzaye, chevalier de",P,P5219
"La Sauzaye, Torneur de",P,P5218
"La Sauzayve Saint Léger, sieur de",P,P5220
"La Valière, sieur de",P,P5221
"La Vallière, sieur ",P,P5222
"La Voie-Basse, madame de",P,P5223
Lababinière,P,P5227
"Labade, sieur de ",P,P5228
Labarre,P,P5234
"Labarre, Joseph",P,P5238
Labat,P,P5244
"Labat, Alexandre",P,P5245
Labavat,P,P5252
Labbé,P,P5253
"Labessière, sieur de",P,P5263
Laborie,P,P5280
Labrousse,P,P5309
"Lacombe, Louis",P,P5364
Lacousture,P,P5385
Lacroix,P,P5389
Ladmiral,P,P5399
Lafond,P,P5445
"Lafont, sieur de",P,P5447
"Laforce, Raimond",P,P5450
"Laforest, dame de",P,P5453
"Lafreneuse, dame de",P,P5461
"Lagneau, Pierre dit Grattelard",P,P5491
"Lagrèze, alias lagrèse",P,P5519
"Laguerche, Jean-François",P,P5522
"Lahaye, sieur de",P,P5540
"Lahaye, veuve ",P,P5541
"Lahaye,sieur de",P,P5542
"Lahogrie, Lucas",P,P5543
"Laisné, Antoine",P,P5550
"Lajoue, sieur de",P,P5564
Lajus,P,P5567
"Lalande Gayon, sieur de",P,P5572
"Lalande, sieur de",P,P5576
Lallemand,P,P5582
"Lallier, sieur de",P,P5586
"Lamaignière, veuve de",P,P5597
Lamarche,P,P5613
Lamare,P,P5615
"Lamarque Montaut, sieur de",P,P5618
Lambellin,P,P5631
Lambert de Fieroyal,P,P5634
Lamirault,P,P5650
"Lamotte Cadillac, sieur de",P,P5674
"Lamotte d'Eiran, sieur de",P,P5685
"Lamotte Hardy, sieur de",P,P5678
"Lamotte Michel, sieur de",P,P5683
"Lamotte Saint Denis, sieur de",P,P5684
"Lamugnières, dame de",P,P5694
Lamure,P,P5695
"Lanbalerie, sieur de",P,P5698
"Landesellet, sieur de",P,P5702
Landon,P,P5704
Landron,P,P5710
"Langeron, marquis de",P,P5723
"Langlois, François",P,P5736
"Langon, sieur de",P,P5740
"Lannefranque, Simon dit La Lande",P,P5747
"Lantin, sieur de la Forest",P,P5757
Lanvalerie,P,P5758
Laplante Leaurd,P,P5781
"Lapoterie, sieur de",P,P5793
"Laravoye, madame de",P,P5810
Lardreau ,P,P5813
Lardreau et Vallet,P,P5814
"Larérye, sieur de ",P,P5910
Lariolle,P,P5835
"Larivagerie, sieur de",P,P5837
Larivière,P,P5839
"Larroque Persin, monsieur de",P,P5898
Lasse,P,P5947
Lassus,P,P5950
"Latache, Claude",P,P5952
Latouche,P,P5956
"Latouche, sieur de",P,P5961
"Latour Landry, sieur de",P,P5968
"Latour, dame",P,P5972
Laudreau,P,P6000
"Laur, le chevalier de",P,P6016
"Laur, le comte",P,P6017
Laureau,P,P6021
Laurendeau,P,P6024
"Laurent, François dit la Pointe",P,P6027
"Lauzie, dit Courbon",P,P6032
"Laval de la Chapelle-Monthaudon, sieur de",P,P6037
"Lavau Saint-Etienne, sieur de",P,P6054
"Lavaux-Martin, Durand de",P,P6057
"Lavergne, sieur de",P,P6059
"Lavigerie-Treillebois, sieur de",P,P6067
"Lavrillière, monsiuer de",P,P6079
Le Temple de Reix,P,P6084
Lebars,P,P6088
Lebeuf,P,P6092
Leblant,P,P6098
Leblond,P,P6099
Lebret,P,P6110
Lebrun,P,P6113
Leclerc,P,P6119
Lecointre,P,P6128
"Lecomte, Charles",P,P6130
"Lecomte, Jean",P,P6131
"Lecouraux, Jean",P,P6135
Ledru,P,P6142
Lefanu,P,P6147
Lefébure,P,P6163
Lefébure d'Albon,P,P6164
Leferon,P,P6153
Legendre,P,P6174
Léger,P,P6550
"Legerou, Marguerite",P,P6176
Legros,P,P6189
"Lelarge, Mathieu",P,P6198
Lemaingle,P,P6202
Lemaire,P,P6204
"Lemaistre, Joseph",P,P6206
Lemaitre,P,P6207
Lemarié,P,P6210
Lemeusnier de la Gorce.,P,P6222
Lemire,P,P6225
Lemorillon,P,P6230
"Lemos, sieur de",P,P6231
Lemoyne,P,P6233
"Lépinay, sieur de",P,P6553
Leprestre,P,P6250
Lerat,P,P6253
Lerouix,P,P6259
"Leroux, Daniel alias Roux",P,P6261
"Leroy, André",P,P6271
Lesage,P,P6278
"Lescalette, sieur de",P,P6280
Lesignan,P,P6289
"Lesport, sieur de",P,P6296
"Lestrange, sieur de",P,P6302
"Lestryé, sieur de",P,P6308
Letexier,P,P6314
Lettelier,P,P6318
"Lettelier, Michel",P,P6319
"Levasseur, Jean-François",P,P6326
"Levequot de Langallerie, sieur de",P,P6332
"Levequot du Roché, sieur de",P,P6333
"Liau, Jean",P,P6344
"Lidoreau, Louis",P,P6350
"Lignières, sieur de",P,P6357
"Lille, marquis de",P,P6367
"Limouzin, Lisette",P,P6370
"Lisleferme, sieur de",P,P6391
"Lobinois, madame",P,P6403
Logivière de Maulle,P,P6406
"Logivière, sieur de",P,P6411
Loiseau,P,P6417
Loisel,P,P6418
"Lombrail, sieur de",P,P6421
Longchamps,P,P6427
Lopinot,P,P6447
Lortie deu Petit Fief,P,P6459
Lortie du Maine,P,P6460
"Lostange, baron de",P,P6466
"Lotte, alias Loth",P,P6472
"Lottin Desmarais, alias Desmaretz",P,P6475
"Loubert, sieur de",P,P6477
"Louis, Abraham",P,P6485
"Louis, Hyacinthe de la Plau",P,P6486
Loupsan,P,P6492
"Lousteau, Etienne",P,P6496
"Lozange, sieur de",P,P6510
Lozechmeur,P,P6513
"Lubert, sieur de",P,P6517
Ludequin,P,P6525
Lumeau,P,P6529
Lundic,P,P6531
"Lupé, monsieur de",P,P6535
"Luppé de la Mothe, sieur de",P,P6534
"Lusançay, sieur de",P,P6538
"Lussé, sieur de",P,P6544
Macart,P,P6570
Maccarell,P,P6576
Maccartyy,P,P6578
Macnemara,P,P6585
Maguienne,P,P6595
"Maintenon, madame de",P,P6624
"Maissonneuve, Jacques Gillet, sieur de",P,P6630
"Malavrenne, Pierre",P,P6635
Maleffre,P,P6637
Malescot,P,P6639
Mallais,P,P6644
"Malle, Léonard",P,P6645
"Mallet, Jérôme",P,P6650
"Mallet, Pierre",P,P6651
Mallevault,P,P6655
Malleville,P,P6656
Maltot,P,P6661
Manade,P,P6672
Manadet,P,P6673
"Mandeville, sieur de",P,P6676
Maner,P,P6677
Marcadé,P,P6695
Marchais,P,P6700
Marchand,P,P6704
"Marchand, Jean",P,P6708
"Marchant, alias Marchant",P,P6711
"Marchay, Jean",P,P6713
"Marchebourg, Hilaire",P,P6714
Marcillac,P,P6716
"Marcognet, monsieur de",P,P6719
"Marcolet, Léon",P,P6721
"Marcossène, sieur de",P,P6724
"Marennes, sieur de",P,P6728
"Mareuil, sieur de",P,P6734
"Maridor de Marville, sieur de",P,P6742
Marigny de Longueil,P,P6748
Mariocheau,P,P6761
"Mariocheau, veuve",P,P6762
"Marion, Geoffroy",P,P6770
Marquet,P,P6789
"Marquet, Louis",P,P6790
"Marsillac, le jeune",P,P6798
"Marsillac, sieur de",P,P6799
"Martel, madame de",P,P6811
"Martel, monsieur de",P,P6812
"Martel, sieur de",P,P6813
"Martin, François",P,P6827
Martineau,P,P6838
"Martinet, sieur de",P,P6842
Martray,P,P6845
Marullac,P,P6848
Masseau,P,P6855
"Massogne, sieur de",P,P6868
Masson ,P,P6870
"Masson, Antoine",P,P6872
"Masson, Guillaume",P,P6873
"Massuau, Pierre",P,P6878
Masury-Potier,P,P6885
Mathé,P,P6892
"Matif, Louis dit la Fortune",P,P6894
"Maucler, sieur de",P,P6905
"Maule, monsieur de",P,P6919
"Maupeou, chevalier de",P,P6923
Mauriac,P,P6934
"Mauvinière, sieur de",P,P6944
Mayance,P,P6948
Méchin,P,P7413
"Meliard, Julien",P,P6966
Mellereau,P,P6969
Meneau,P,P6978
"Menier, madame",P,P6981
"Menon, demoiselle",P,P6984
Mention,P,P6986
"Menu, Elie",P,P6988
Merand de Fontaine,P,P6990
"Mercerou, Antoine",P,P6992
Merchand,P,P6993
Mercier,P,P6994
"Mercier, Charles",P,P6996
Mereuil,P,P7000
Merey,P,P7002
Merlet,P,P7004
"Merlin, Henry",P,P7006
"Meslier, Jacques",P,P7011
Mesnier,P,P7021
Messias du Mas,P,P7028
"Mestadier, mademoiselle",P,P7030
Métayer,P,P7430
"Métifat, alias Métifeu ou Mitifat",P,P7432
"Meunier, François",P,P7043
Meusneir,P,P7046
"Mezière, dame",P,P7051
Michault,P,P7059
"Micheau, Jean",P,P7064
Michel de Bois Roche,P,P7068
"Michel, Thomas dit la Chasse",P,P7073
"Million, Marie",P,P7088
Millon alias Milon,P,P7091
Millot,P,P7092
Miotte,P,P7100
Modieu,P,P7117
"Moinet, Thomas dit la Victoire",P,P7121
Moisnet,P,P7122
Moisset,P,P7124
Moisson,P,P7127
"Moisson, Léonard",P,P7128
Molière,P,P7132
"Mongelas, sieur de",P,P7154
Monic,P,P7159
"Monicault, sieur de",P,P7161
"Monnereau, Jean",P,P7169
"Montaigu, sieur de",P,P7180
"Montargis, sieur de",P,P7184
Montauban Michel,P,P7185
Montbeuil,P,P7198
"Montchevreuil, comte de",P,P7203
"Montendre, marquis de ",P,P7210
"Montgeron, sieur de",P,P7215
"Montgeroux, sieur de",P,P7217
"Montguion, sieur de",P,P7221
"Montis, sieur de",P,P7235
"Montmont, sieur de",P,P7243
"Montmorency, monsieur de",P,P7244
"Montreuil, maréchal de",P,P7249
"Montrevel, monsieur de",P,P7251
Montrigniat,P,P7253
Montroy,P,P7256
Montus,P,P7260
Monville,P,P7269
"Moracin, frères",P,P7273
Morandière,P,P7279
"Moreau, Jean dit la Garonne",P,P7296
"Moret, Adam",P,P7303
"Moreveaux, Ruotte de",P,P7304
"Morienne, sieur de",P,P7309
Morineau,P,P7314
Morlays,P,P7323
"Morlhon de Granval, sieur de",P,P7324
"Mornac, sieur de",P,P7327
"Mortemart, duc de",P,P7339
"Mosny, sieur de ",P,P7346
"Mouchard, veuve",P,P7358
Mouchart,P,P7360
Moucheteau,P,P7361
"Moulineaux, sieur de ",P,P7368
"Mounet, Jacques",P,P7373
"Mounier, Bertrand",P,P7377
"Mousnier, Nicole",P,P7384
Moussac,P,P7386
"Moussy, sieur de",P,P7390
"Moyencourt, sieur de",P,P7398
"Moyssand, sieur de",P,P7402
"Mussanhay, dame",P,P7410
Nadeau du Teil,P,P7436
"Nadeau, Abraham",P,P7437
"Nanclas, sieur de",P,P7445
Naud,P,P7451
Naudet,P,P7452
"Naurois, sieur de",P,P7463
Naver,P,P7468
Neau du Breuil,P,P7470
"Nectour, sieur de",P,P7477
Nègre,P,P7583
Néret,P,P7584
"Neuville, sieur de",P,P7491
"Nicolas, François",P,P7501
"Nicolay, sieur de",P,P7504
Noblet,P,P7516
"Noé, le chevalier de",P,P7576
"Noirmoutiers, duc",P,P7529
"Nolivos, sieur de",P,P7536
"Norays, demoiselles de",P,P7541
Nordingh alias Nordin,P,P7546
"Normandin, Jacob",P,P7554
"Noyan, sieur de",P,P7568
"Noyaude, Marion",P,P7570
Odry,P,P7591
Okiffe,P,P7592
Orceau de Chantemerle,P,P7602
"Orion, Jean",P,P7604
"Orriau, Pierre",P,P7606
Orsonneau,P,P7608
"Ouailles, madame",P,P7611
"Oudart, veuve",P,P7612
"Oudry, Pierre",P,P7614
Oursin,P,P7615
"Pachon, Jeanne",P,P7621
Page,P,P7624
Pageois du Verdet,P,P7627
"Pager, Théodore",P,P7628
"Paillé, baron de",P,P7634
"Palafox y Cordona, don",P,P7638
"Pallières, monsieur de",P,P7642
Palustre,P,P7645
Papel,P,P7651
Papin ,P,P7654
"Paramo , don Alonzo de",P,P7660
Parchot,P,P7663
Parent,P,P7669
"Parfait, François",P,P7673
Paris,P,P7675
"Parnan, sieur de",P,P7681
"Parville, Laurent",P,P7683
Pascal,P,P7684
"Pascaud, alias Pascault",P,P7692
"Pasdejeu, madame de",P,P7698
"Patou, veuve",P,P7707
