unittitle,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,sserie,serie,ssserie,atl,mf,dateD,dateF,ID,cID,aID
Raffin,51,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,120.0,50.0,1734,1734,P8182,C27184,MR1E1
Raffin,25,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,125.0,52.0,1736,1736,P8182,C27181,MR1E125
"Rambault, frères",269,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,52.0,10.0,1705,1705,P8200,C27270,MR1E52
Ravaux,58,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,52.0,10.0,1705,1705,P8252,C27413,MR1E52
Regnault,605,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,52.0,10.0,1705,1705,P8275,C27458,MR1E52
Revel,390,742,755,,,,,,,,,,,,,,,,,,,,,,,1,E,,54.0,11.0,1705,1705,P8329,C27607,MR1E54
"Reynier, sieur de",109,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,55.0,11.0,1705,1705,P8339,C27623,MR1E55
Roger,318,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,54.0,11.0,1705,1705,P8458,C28183,MR1E54
Roger,79,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,60.0,15.0,1707,1707,P8458,C28186,MR1E
Roger,367,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,67.0,19.0,1709,1709,P8458,C28184,MR1E67
Roger,271,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,68.0,20.0,1709,1709,P8458,C28185,MR1E68
Roger,777,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,68.0,20.0,1709,1709,P8458,C28191,MR1E68
Roger,149,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,71.0,22.0,1710,1710,P8458,C28190,MR1E71
Roger,272,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,71.0,22.0,1710,1710,P8458,C28189,MR1E71
Roger,514,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,73.0,23.0,1711,1711,P8458,C28181,MR1E73
Roger,419,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,86.0,31.0,1715,1715,P8458,C28182,MR1E86
Roger,701,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,86.0,31.0,1715,1715,P8458,C28193,MR1E86
Roger,461,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,97.0,37.0,1721,1721,P8458,C28178,MR1E97
Roger,5,245,247,,,,,,,,,,,,,,,,,,,,,,,1,E,,105.0,42.0,1725,1725,P8458,C28179,MR1E5
Roger,541,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,105.0,42.0,1725,1725,P8458,C28176,MR1E5
Roger,611,613,,,,,,,,,,,,,,,,,,,,,,,,1,E,,108.0,43.0,1726,1726,P8458,C28177,MR1E8
Roger,115,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,108.0,43.0,1726,1726,P8458,C28180,MR1E8
Roger,151,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,111.0,45.0,1728,1728,P8458,C28175,MR1E111
Roger,195,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,111.0,45.0,1728,1728,P8458,C28192,MR1E111
Roger,80,132,,,,,,,,,,,,,,,,,,,,,,,,1,E,,113.0,46.0,1729,1729,P8458,C28188,MR1E113
Roger,453,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,113.0,46.0,1729,1729,P8458,C28187,MR1E113
"Roquebrune, sieur de",607,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,52.0,10.0,1705,1705,P8489,C28260,MR1E52
"Roussel, sieur de",605,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,52.0,10.0,1705,1705,P8544,C28395,MR1E52
"Rouvroy, le marquis de",379,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,52.0,10.0,1705,1705,P8560,N17629,MR1E52
"Royal-Louis, le vaisseau le",200,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,52.0,10.0,1705,1705,B674,N17664,MR1E52
"Royal-Louis, le vaisseau le",618,627,672,,,,,,,,,,,,,,,,,,,,,,,1,E,,52.0,10.0,1705,1705,B674,C28464,MR1E52
"Royal-Louis, le vaisseau le",16,336,464,499,,,,,,,,,,,,,,,,,,,,,,1,E,,54.0,11.0,1705,1705,B674,C28464,MR1E54
"Royal-Louis, le vaisseau le",572,716,,,,,,,,,,,,,,,,,,,,,,,,1,E,,54.0,11.0,1705,1705,B674,C28463,MR1E54
"Ruis, sieur de",162,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,54.0,11.0,1705,1705,P8595,C28621,MR1E54
"Ruis, sieur de",216,227,244,,,,,,,,,,,,,,,,,,,,,,,1,E,,54.0,11.0,1705,1705,P8595,C28622,MR1E54
"Ruis, sieur de",314,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,54.0,11.0,1705,1705,P8595,C28623,MR1E54
"Rusland, la flûte le",244,306,,,,,,,,,,,,,,,,,,,,,,,,1,E,,52.0,10.0,1705,1705,B678,N17734,MR1E52
"Rusland, la flûte le",41,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,54.0,11.0,1705,1705,B678,C28645,MR1E54
"Rusland, la flûte le",103,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,54.0,11.0,1705,1705,B678,C28635,MR1E54
"Rusland, la flûte le",113,180,295,405,663,,,,,,,,,,,,,,,,,,,,,1,E,,54.0,11.0,1705,1705,B678,C28649,MR1E54
"Rusland, la flûte le",305,342,402,410,473,531,663,708,743.0,798.0,831.0,,,,,,,,,,,,,,,1,E,,56.0,12.0,1706,1706,B678,N17729,MR1E56
"Rusland, la flûte le",814,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,57.0,13.0,1706,1706,B678,N17729,MR1E57
"Rusland, la flûte le",164,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,59.0,15.0,1707,1707,B678,N17730,MR1E59
"Rusland, la flûte le",29,118,,,,,,,,,,,,,,,,,,,,,,,,1,E,,63.0,17.0,1708,1708,B678,N17731,MR1E63
"Rusland, la flûte le",147,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,63.0,17.0,1708,1708,B678,C28636,MR1E63
"Rusland, la flûte le",356,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,63.0,17.0,1708,1708,B678,C28652,MR1E63
"Rusland, la flûte le",454,552,,,,,,,,,,,,,,,,,,,,,,,,1,E,,65.0,18.0,1708,1708,B678,C28652,MR1E65
"Rusland, la flûte le",581,655,678,,,,,,,,,,,,,,,,,,,,,,,1,E,,65.0,18.0,1708,1708,B678,C28650,MR1E65
"Rusland, la flûte le",754,769,,,,,,,,,,,,,,,,,,,,,,,,1,E,,65.0,18.0,1708,1708,B678,C28639,MR1E65
"Rusland, la flûte le",70,95,,,,,,,,,,,,,,,,,,,,,,,,1,E,,67.0,19.0,1709,1709,B678,C28640,MR1E67
"Rusland, la flûte le",201,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,67.0,19.0,1709,1709,B678,C28642,MR1E67
"Rusland, la flûte le",323,333,425,749,,,,,,,,,,,,,,,,,,,,,,1,E,,67.0,19.0,1709,1709,B678,C28643,MR1E67
"Rusland, la flûte le",5,101,547,918,,,,,,,,,,,,,,,,,,,,,,1,E,,70.0,21.0,1710,1710,B678,C28644,MR1E
"Rusland, la flûte le",6,40,,,,,,,,,,,,,,,,,,,,,,,,1,E,,71.0,22.0,1710,1710,B678,C28641,MR1E71
"Rusland, la flûte le",89,271,,,,,,,,,,,,,,,,,,,,,,,,1,E,,76.0,24.0,1711,1711,B678,N17737,MR1E76
"Rusland, la flûte le",386,443,,,,,,,,,,,,,,,,,,,,,,,,1,E,,76.0,24.0,1711,1711,B678,C28647,MR1E76
"Rusland, la flûte le",209,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,77.0,25.0,1712,1712,B678,C28648,MR1E77
"Rusland, la flûte le",758,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,86.0,31.0,1715,1715,B678,C28646,MR1E86
"Rusland, la flûte le",76,,,,,,,,,,,,,,,,,,,,,,,,,1,A,,2.0,,1716,1716,B678,N17735,MR1A2
"Rusland, la flûte le",119,314,363,442,,,,,,,,,,,,,,,,,,,,,,1,A,,2.0,,1716,1716,B678,C28637,MR1A2
"Rusland, la flûte le",50,175,427,526,713,,,,,,,,,,,,,,,,,,,,,1,E,,87.0,32.0,1716,1716,B678,C28637,MR1E87
"Rusland, la flûte le",91,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,88.0,32.0,1716,1716,B678,C28637,MR1E88
"Rusland, la flûte le",150,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,89.0,33.0,1717,1717,B678,C28638,MR1E89
"Rusland, la flûte le",295,,,,,,,,,,,,,,,,,,,,,,,,,1,A,,3.0,,1717,1717,B678,C28638,MR1A3
"Rusland, la flûte le",331,473,,,,,,,,,,,,,,,,,,,,,,,,1,E,,99.0,39.0,1722,1722,B678,C28651,MR1E99
"Sabrevois, comte de",197,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,52.0,10.0,1705,1705,P8644,C28906,MR1E52
"Sabrevois, comte de",315,316,370,710,,,,,,,,,,,,,,,,,,,,,,1,E,,54.0,11.0,1705,1705,P8644,C28907,MR1E54
"Sabrevois, comte de",740,741,,,,,,,,,,,,,,,,,,,,,,,,1,E,,54.0,11.0,1705,1705,P8644,C28905,MR1E54
Saint-Abre,536,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,54.0,11.0,1705,1705,P8664,N17894,MR1E54
Saint-Abre,257,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,131.0,56.0,1740,1740,P8664,C28968,MR1E131
Saint-André-de-Lidon,489,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,53.0,10.0,1705,1705,A233,C29040,MR1E53
Saint-André-de-Lidon,493,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,53.0,10.0,1705,1705,A233,C29041,MR1E53
"Saint-Antoine de Padoue, le",145,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,54.0,11.0,1705,1705,B685,C29042,MR1E54
Saint-Aulaire,65,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,52.0,10.0,1705,1705,P8683,N17956,MR1E52
"Saint-Hilaire, M. de",453,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,54.0,11.0,1705,1705,P8715,C29150,MR1E54
"Saint-Hilaire, M. de",514,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,54.0,11.0,1705,1705,P8715,C29152,MR1E54
"Saint-Hilaire, M. de",105,168,220,,,,,,,,,,,,,,,,,,,,,,,1,E,,55.0,11.0,1705,1705,P8715,C29152,MR1E55
"Saint-Hilaire, M. de",229,284,323,,,,,,,,,,,,,,,,,,,,,,,1,E,,55.0,11.0,1705,1705,P8715,C29151,MR1E55
Saint-Just,395,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,54.0,11.0,1705,1705,A240,C29276,MR1E54
Saint-Just,505,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,54.0,11.0,1705,1705,A240,C29277,MR1E54
"Saint-Légier La Sauzaye, sieur de",293,353,,,,,,,,,,,,,,,,,,,,,,,,1,E,,52.0,10.0,1705,1705,P8736,C29335,MR1E52
"Saint-Légier La Sauzaye, sieur de",454,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,54.0,11.0,1705,1705,P8736,C29335,MR1E54
"Saint-Légier La Sauzaye, sieur de",131,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,55.0,11.0,1705,1705,P8736,C29335,MR1E55
"Saint-Légier La Sauzaye, sieur de",231,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,55.0,11.0,1705,1705,P8736,C29336,MR1E55
"Saint-Louis, île",279,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,52.0,10.0,1705,1705,A241,C29321,MR1E52
"Saint-Macary, sieur de",771,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,54.0,11.0,1705,1705,P8741,N18125,MR1E54
"Saint-Macary, sieur de",135,169,,,,,,,,,,,,,,,,,,,,,,,,1,E,,56.0,12.0,1706,1706,P8741,N18124,MR1E56
"Saint-Mars, sieur de",454,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,54.0,11.0,1705,1705,P8751,N18144,MR1E54
"Saint-Mars, sieur de",473,561,,,,,,,,,,,,,,,,,,,,,,,,1,E,,54.0,11.0,1705,1705,P8751,C29404,MR1E54
"Saint-Mars, sieur de",644,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,54.0,11.0,1705,1705,P8751,C29405,MR1E54
Saint-Meloir,259,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,48.0,8.0,1705,1705,P8758,C29411,MR1E48
Saint-Meloir,477,,,,,,,,,,,,,,,,,,,,,,,,,1,A,,3.0,,1717,1717,P8758,C29410,MR1A3
Saint-Michel,333,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,54.0,11.0,1705,1705,P8759,C29412,MR1E54
Saint-Michel,323,371,,,,,,,,,,,,,,,,,,,,,,,,1,E,,86.0,31.0,1715,1715,P8759,C29413,MR1E86
Saint-Nazaire,766,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,54.0,11.0,1705,1705,A243,C29436,MR1E54
Saint-Nazaire,80,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,56.0,12.0,1706,1706,A243,C29437,MR1E56
Saint-Nazaire,54,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,76.0,24.0,1711,1711,A243,C29438,MR1E76
Saint-Nazaire,497,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,77.0,25.0,1712,1712,A243,C29435,MR1E77
"Saint-Paul, la frégate le",71,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,52.0,10.0,1705,1705,B718,C29457,MR1E52
"Saint-Sauveur de Torigny, sieur de",315,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,55.0,11.0,1705,1705,P8791,C29517,MR1E55
"Sainte-Marie, sieur de",490,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,52.0,10.0,1705,1705,P8825,C29631,MR1E52
"Sainte-Marie, sieur de",555,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,52.0,10.0,1705,1705,P8825,C29628,MR1E52
"Sainte-Marie, sieur de",577,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,52.0,10.0,1705,1705,P8825,C29629,MR1E52
"Sainte-Marie, sieur de",15,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,54.0,11.0,1705,1705,P8825,C29630,MR1E54
"Sainte-Marie, sieur de",81,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,54.0,11.0,1705,1705,P8825,C29627,MR1E54
"Sainte-Marie, sieur de",370,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,54.0,11.0,1705,1705,P8825,C29632,MR1E54
Samson,8,57,,,,,,,,,,,,,,,,,,,,,,,,1,E,,52.0,10.0,1705,1705,P8858,C29794,MR1E52
Samson,281,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,52.0,10.0,1705,1705,P8858,C29793,MR1E52
Samson,283,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,52.0,10.0,1705,1705,P8858,C29795,MR1E52
"Sanois Maupertuis, sieur de",605,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,52.0,10.0,1705,1705,P8867,C29810,MR1E52
Savigny de la Méraudière,727,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,54.0,11.0,1705,1705,P8939,C29957,MR1E54
"Sconhel, sieur de",399,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,54.0,11.0,1705,1705,P8953,C29969,MR1E54
"Sconhel, sieur de",528,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,54.0,11.0,1705,1705,P8953,C29970,MR1E54
"Sérillac de Saint-Abre, sieur de",396,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,54.0,11.0,1705,1705,P9139,N18914,MR1E54
Soissons,390,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,53.0,10.0,1705,1705,P9055,C30197,MR1E53
Soissons,557,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,56.0,12.0,1706,1706,P9055,C30200,MR1E56
Soissons,475,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,64.0,17.0,1708,1708,P9055,C30201,MR1E64
Soissons,293,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,69.0,20.0,1709,1709,P9055,C30202,MR1E69
Soissons,399,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,74.0,23.0,1711,1711,P9055,C30198,MR1E74
Soissons,355,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,78.0,25.0,1712,1712,P9055,C30199,MR1E78
Sorel,653,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,52.0,10.0,1705,1705,P9062,N18735,MR1E52
"Sourdis, Mme la marquise de",429,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,52.0,10.0,1705,1705,P9094,C30347,MR1E52
"Sphère, la flûte la",312,357,392,456,,,,,,,,,,,,,,,,,,,,,,1,E,,54.0,11.0,1705,1705,B740,N18816,MR1E54
"Sphère, la flûte la",765,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,54.0,11.0,1705,1705,B740,C30373,MR1E54
"Sphère, la flûte la",360,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,57.0,13.0,1706,1706,B740,N18812,MR1E57
"Sphère, la flûte la",521,676,789,,,,,,,,,,,,,,,,,,,,,,,1,E,,57.0,13.0,1706,1706,B740,C30374,MR1E57
"Sphère, la flûte la",20,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,59.0,15.0,1707,1707,B740,C30375,MR1E59
"Sphère, la flûte la",66,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,59.0,15.0,1707,1707,B740,C30368,MR1E59
"Sphère, la flûte la",181,501,,,,,,,,,,,,,,,,,,,,,,,,1,E,,59.0,15.0,1707,1707,B740,C30369,MR1E59
"Sphère, la flûte la",616,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,63.0,17.0,1708,1708,B740,C30370,MR1E63
"Sphère, la flûte la",128,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,68.0,20.0,1709,1709,B740,C30371,MR1E68
"Sphère, la flûte la",461,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,68.0,20.0,1709,1709,B740,C30372,MR1E68
Surgères,104,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,54.0,11.0,1705,1705,A248,C30431,MR1E54
Surgères,185,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,54.0,11.0,1705,1705,A248,C30432,MR1E54
Taillis,558,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,54.0,11.0,1705,1705,P9151,C30547,MR1E54
Thibaud de la Ruffinière,20,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,54.0,11.0,1705,1705,P9236,C30720,MR1E54
Thibaud de la Ruffinière,41,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,54.0,11.0,1705,1705,P9236,C30719,MR1E54
"Thierry, frères",543,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,52.0,10.0,1705,1705,P9247,C30736,MR1E52
Thomas Valasse,506,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,54.0,11.0,1705,1705,P9261,C30812,MR1E54
Thomas Valasse,575,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,54.0,11.0,1705,1705,P9261,C30813,MR1E54
"Toulouze, veuve",563,670,,,,,,,,,,,,,,,,,,,,,,,,1,E,,52.0,10.0,1705,1705,P9341,C31001,MR1E52
Trébuchet,364,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,54.0,11.0,1705,1705,P9396,C31434,MR1E54
Triboudet,762,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,54.0,11.0,1705,1705,P9381,N19321,MR1E54
Triboudet,131,155,,,,,,,,,,,,,,,,,,,,,,,,1,E,,74.0,23.0,1711,1711,P9381,C31080,MR1E74
Triboudet,391,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,74.0,23.0,1711,1711,P9381,C31078,MR1E74
Triboudet,692,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,87.0,32.0,1716,1716,P9381,C31079,MR1E87
"Valmenière, sieur de",111,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,52.0,10.0,1705,1705,P9464,N19547,MR1E52
"Valmenière, sieur de",361,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,56.0,12.0,1706,1706,P9464,N19546,MR1E56
"Valmenière, sieur de",499,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,56.0,12.0,1706,1706,P9464,C31662,MR1E56
"Vaucresson, M. de",335,467,,,,,,,,,,,,,,,,,,,,,,,,1,E,,52.0,10.0,1705,1705,P9512,N19620,MR1E52
"Vaucresson, M. de",603,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,52.0,10.0,1705,1705,P9512,C31745,MR1E52
"Vaucresson, M. de",492,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,54.0,11.0,1705,1705,P9512,C31744,MR1E54
"Vaudreuil, sieur de",593,684,,,,,,,,,,,,,,,,,,,,,,,,1,E,,52.0,10.0,1705,1705,P9525,N19656,MR1E52
"Vénus, la frégate la",674,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,52.0,10.0,1705,1705,B788,C32455,MR1E52
"Vénus, la frégate la",22,101,,,,,,,,,,,,,,,,,,,,,,,,1,E,,54.0,11.0,1705,1705,B788,C32444,MR1E54
"Vénus, la frégate la",218,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,56.0,12.0,1706,1706,B788,N20089,MR1E56
"Vénus, la frégate la",586,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,56.0,12.0,1706,1706,B788,C32449,MR1E56
"Vénus, la frégate la",674,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,56.0,12.0,1706,1706,B788,C32440,MR1E56
"Vénus, la frégate la",741,797,831,,,,,,,,,,,,,,,,,,,,,,,1,E,,56.0,12.0,1706,1706,B788,C32447,MR1E56
"Vénus, la frégate la",876,878,905,,,,,,,,,,,,,,,,,,,,,,,1,E,,56.0,12.0,1706,1706,B788,C32456,MR1E56
"Vénus, la frégate la",19,27,353,,,,,,,,,,,,,,,,,,,,,,,1,E,,57.0,13.0,1706,1706,B788,C32453,MR1E57
"Vénus, la frégate la",334,365,,,,,,,,,,,,,,,,,,,,,,,,1,E,,59.0,15.0,1707,1707,B788,C32435,MR1E59
"Vénus, la frégate la",422,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,59.0,15.0,1707,1707,B788,C32460,MR1E59
"Vénus, la frégate la",300,305,359,,,,,,,,,,,,,,,,,,,,,,,1,E,,61.0,16.0,1707,1707,B788,C32460,MR1E61
"Vénus, la frégate la",392,417,,,,,,,,,,,,,,,,,,,,,,,,1,E,,61.0,16.0,1707,1707,B788,C32446,MR1E61
"Vénus, la frégate la",420,421,42,443,481,565,638,680,715.0,774.0,,,,,,,,,,,,,,,,1,E,,61.0,16.0,1707,1707,B788,C32439,MR1E61
"Vénus, la frégate la",30,103,170,,,,,,,,,,,,,,,,,,,,,,,1,E,,63.0,17.0,1708,1708,B788,C32452,MR1E63
"Vénus, la frégate la",186,616,,,,,,,,,,,,,,,,,,,,,,,,1,E,,63.0,17.0,1708,1708,B788,C32459,MR1E63
"Vénus, la frégate la",77,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,67.0,19.0,1709,1709,B788,C32434,MR1E67
"Vénus, la frégate la",453,455,545,749,,,,,,,,,,,,,,,,,,,,,,1,E,,67.0,19.0,1709,1709,B788,C32457,MR1E67
"Vénus, la frégate la",727,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,68.0,20.0,1709,1709,B788,C32457,MR1E68
"Vénus, la frégate la",5,101,811,,,,,,,,,,,,,,,,,,,,,,,1,E,,70.0,21.0,1710,1710,B788,C32458,MR1E
"Vénus, la frégate la",73,195,250,,,,,,,,,,,,,,,,,,,,,,,1,E,,74.0,23.0,1711,1711,B788,C32432,MR1E74
"Vénus, la frégate la",417,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,74.0,23.0,1711,1711,B788,C32436,MR1E74
"Vénus, la frégate la",135,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,75.0,24.0,1711,1711,B788,C32454,MR1E75
"Vénus, la frégate la",527,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,75.0,24.0,1711,1711,B788,C32437,MR1E75
"Vénus, la frégate la",11,169,,,,,,,,,,,,,,,,,,,,,,,,1,E,,76.0,24.0,1711,1711,B788,C32437,MR1E76
"Vénus, la frégate la",319,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,76.0,24.0,1711,1711,B788,C32451,MR1E76
"Vénus, la frégate la",229,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,77.0,25.0,1712,1712,B788,C32450,MR1E77
"Vénus, la frégate la",650,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,77.0,25.0,1712,1712,B788,C32461,MR1E77
"Vénus, la frégate la",43,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,78.0,25.0,1712,1712,B788,C32461,MR1E78
"Vénus, la frégate la",22,198,,,,,,,,,,,,,,,,,,,,,,,,1,E,,79.0,26.0,1712,1712,B788,C32461,MR1E79
"Vénus, la frégate la",401,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,79.0,26.0,1712,1712,B788,C32441,MR1E79
"Vénus, la frégate la",167,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,80.0,26.0,1712,1712,B788,C32441,MR1E
"Vénus, la frégate la",3,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,81.0,27.0,1713,1713,B788,C32442,MR1E81
"Vénus, la frégate la",777,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,84.0,29.0,1714,1714,B788,C32443,MR1E84
"Vénus, la frégate la",145,,,,,,,,,,,,,,,,,,,,,,,,,1,A,,2.0,,1716,1716,B788,C32438,MR1A2
"Vénus, la frégate la",225,305,,412,,,,,,,,,,,,,,,,,,,,,,1,E,,102.0,40.0,1723,1723,B788,C32448,MR1E2
"Vénus, la frégate la",86,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,109.0,44.0,1727,1727,B788,C32433,MR1E9
"Vénus, la frégate la",741,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,128.0,54.0,1738,1738,B788,C32445,MR1E128
"Vernoix, sieur de",411,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,52.0,10.0,1705,1705,P9595,C31938,MR1E52
Villedeau (alias Villedo),661,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,52.0,10.0,1705,1705,P9677,C32162,MR1E52
Villedeau (alias Villedo),339,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,53.0,10.0,1705,1705,P9677,C32162,MR1E53
Villeneuve des Bernardières,662,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,52.0,10.0,1705,1705,P9688,C32168,MR1E52
"Villennes, sieur de",390,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,53.0,10.0,1705,1705,P9690,C32177,MR1E53
"Villennes, sieur de",73,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,55.0,11.0,1705,1705,P9690,C32172,MR1E55
"Villennes, sieur de",556,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,56.0,12.0,1706,1706,P9690,C32173,MR1E56
"Villennes, sieur de",499,,,,,,,,,,,,,,,,,,,,,,,,,1,E,,59.0,15.0,1707,1707,P9690,C32174,MR1E59
