unittitle	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20	f21	f22	f23	f24	f25	sserie	serie	ssserie	atl	mf	dateD	dateF	ID	cID	aID
Lamothe, de	285																									1	E		108	43.0	1726	1726	P6181	C22566	MR1E108
Lamothe, de	253																									1	E		113	46.0	1729	1729	P6181	C22567	MR1E113
Lamothe, de	138	363																								1	E		114	46.0	1729	1729	P6181	C22567	MR1E114
Lamothe, de	219																									1	E		115	47.0	1730	1730	P6181	C22565	MR1E115
Lamothe, de	268																									1	E		115	47.0	1730	1730	P6181	C22563	MR1E115
Lamothe, de	79v																									1	L	1.0	6		1730	1730	P6181	C22564	MR1L1.06
Lamothe, de	5	170																								1	E		126	53.0	1737	1737	P6181	N14181	MR1E126
Lamoureux 	7																									1	E		108	43.0	1726	1726	P6208	C22610	MR1E108
Lamoussière, de	125	265																								1	E		107	43.0	1726	1726	P6209	C22613	MR1E107
Lamoussière, de	535																									1	E		107	43.0	1726	1726	P6209	C22612	MR1E107
Lamoussière, de	385																									1	E		132	56.0	1740	1740	P6209	C22611	MR1E132
Langlade, de	389																									1	E		108	43.0	1726	1726	P6248	C22706	MR1E108
Lanouiller, de	209																									1	E		107	43.0	1726	1726	P6270	C22775	MR1E107
Lanouiller, de	519																									1	E		107	43.0	1726	1726	P6270	C22776	MR1E107
Larigaudière-Froger, de	506																									1	E		108	43.0	1726	1726	P6357	C22961	MR1E108
Larigaudière-Froger, de	563																									1	E		108	43.0	1726	1726	P6357	C22963	MR1E108
Larigaudière-Froger, de	187																									1	E		109	44.0	1727	1727	P6357	C22958	MR1E109
Larigaudière-Froger, de	532																									1	E		109	44.0	1727	1727	P6357	C22962	MR1E109
Larigaudière-Froger, de	355	418	471																							1	E		109	44.0	1727	1727	P6357	C22959	MR1E109
Larigaudière-Froger, de	26	38																								1	A		9		1729	1729	P6357	C22960	MR1A9
Larigaudière-Froger, de	53																									1	A		9		1729	1729	P6357	C22953	MR1A9
Larigaudière-Froger, de	72																									1	A		9		1729	1729	P6357	C22954	MR1A9
Larigaudière-Froger, de	291																									1	A		9		1729	1729	P6357	C22957	MR1A9
Larigaudière-Froger, de	348																									1	A		9		1729	1729	P6357	C22952	MR1A9
Larigaudière-Froger, de	397																									1	A		9		1729	1729	P6357	C22955	MR1A9
Larigaudière-Froger, de	29r																									1	L	1.0	6		1730	1730	P6357	C22956	MR1L1.06
Lasalle-Desgouttes, de	561																									1	E		108	43.0	1726	1726	P6454	C23190	MR1E108
Lasalle-Desgouttes, de	70	229																								1	E		109	44.0	1727	1727	P6454	C23191	MR1E109
Lasalle-Desgouttes, de	231	262																								1	E		109	44.0	1727	1727	P6454	C23193	MR1E109
Lasalle-Desgouttes, de	283	289	330																							1	E		109	44.0	1727	1727	P6454	C23194	MR1E109
Lasalle-Desgouttes, de	397	400																								1	E		109	44.0	1727	1727	P6454	C23192	MR1E109
Lasalle-Desgouttes, de	413	460	481																							1	E		109	44.0	1727	1727	P6454	C23189	MR1E109
Lasausaye	17																									1	E		107	43.0	1726	1726	P6458	C23213	MR1E107
Lasausaye	412																									1	E		109	44.0	1727	1727	P6458	C23197	MR1E109
Lasausaye	458	559	582	612	-65	731																				1	E		109	44.0	1727	1727	P6458	C23196	MR1E109
Lasausaye	4	33																								1	E		110	44.0	1727	1727	P6458	C23198	MR1E110
Lasausaye	118																									1	E		111	45.0	1728	1728	P6458	C23199	MR1E111
Lasausaye	151																									1	E		111	45.0	1728	1728	P6458	C23200	MR1E111
Lasausaye	193																									1	E		111	45.0	1728	1728	P6458	C23202	MR1E111
Lasausaye	285																									1	E		111	45.0	1728	1728	P6458	C23201	MR1E111
Lasausaye	168																									1	E		112	45.0	1728	1728	P6458	C23212	MR1E112
Lasausaye	311																									1	E		112	45.0	1728	1728	P6458	C23214	MR1E112
Lasausaye	375																									1	E		113	46.0	1729	1729	P6458	C23211	MR1E113
Lasausaye	397	419																								1	E		113	46.0	1729	1729	P6458	C23206	MR1E113
Lasausaye	91																									1	A		9		1729	1729	P6458	C23205	MR1A9
Lasausaye	103																									1	A		9		1729	1729	P6458	C23209	MR1A9
Lasausaye	461																									1	A		9		1729	1729	P6458	C23204	MR1A9
Lasausaye	205																									1	E		115	47.0	1730	1730	P6458	C23203	MR1E115
Lasausaye	223																									1	E		115	47.0	1730	1730	P6458	C23208	MR1E115
Lasausaye	229	285																								1	E		115	47.0	1730	1730	P6458	C23210	MR1E115
Lasausaye	206r																									1	L	1.0	6		1730	1730	P6458	C23207	MR1L1.06
Lasausaye	361	399	407																							1	E		116	48.0	1732	1732	P6458	C23218	MR1E116
Lasausaye	59																									1	E		117	48.0	1732	1732	P6458	C23217	MR1E117
Lasausaye	377																									1	E		118	49.0	1733	1733	P6458	C23220	MR1E118
Lasausaye	499																									1	E		118	49.0	1733	1733	P6458	C23223	MR1E118
Lasausaye	10																									1	E		119	49.0	1733	1733	P6458	C23222	MR1E119
Lasausaye	287	305	357																							1	E		119	49.0	1733	1733	P6458	C23215	MR1E119
Lasausaye	167	211	226 v	457	507																					1	E		121	50.0	1734	1734	P6458	C23216	MR1E121
Lasausaye	397																									1	E		121	50.0	1734	1734	P6458	C23221	MR1E121
Lasausaye	317																									1	E		122	51.0	1735	1735	P6458	C23219	MR1E122
Laserre, Pierre	478	479	481																							1	E		108	43.0	1726	1726	P6467	C23283	MR1E108
Laserre, Pierre	622																									1	E		108	43.0	1726	1726	P6467	C23284	MR1E108
Laserre, Pierre	107																									1	E		109	44.0	1727	1727	P6467	C23282	MR1E109
Latour	592																									1	E		108	43.0	1726	1726	P6493	C23339	MR1E108
Latour	35																									1	E		110	44.0	1727	1727	P6493	C23340	MR1E110
Latuillerie, de	253	353	403	487	513																					1	E		107	43.0	1726	1726	P6520	C23390	MR1E107
Latuillerie, de	525	602	655	656																						1	E		107	43.0	1726	1726	P6520	C23390	MR1E107
Latuillerie, de	29	47	53	91	120																					1	E		108	43.0	1726	1726	P6520	C23390	MR1E108
Latuillerie, de	137	193	219	227	245																					1	E		108	43.0	1726	1726	P6520	C23390	MR1E108
Latuillerie, de	249	269	290	357	468	575																				1	E		108	43.0	1726	1726	P6520	C23390	MR1E108
Latuillerie, de	591	633																								1	E		108	43.0	1726	1726	P6520	C23390	MR1E108
Latuillerie, de	66	97	259	544	581																					1	E		109	44.0	1727	1727	P6520	C23391	MR1E109
Latuillerie, de	161																									1	E		112	45.0	1728	1728	P6520	C23392	MR1E112
Latuillerie, de	352	375	397	410	544	579																				1	E		113	46.0	1729	1729	P6520	C23393	MR1E113
Latuillerie, de	10																									1	E		114	46.0	1729	1729	P6520	C23393	MR1E114
Latuillerie, de	75																									1	E		114	46.0	1729	1729	P6520	C23398	MR1E114
Latuillerie, de	76	271	368	449																						1	E		114	46.0	1729	1729	P6520	C23399	MR1E114
Latuillerie, de	1	165	507	512																						1	E		115	47.0	1730	1730	P6520	C23389	MR1E115
Latuillerie, de	198	270	329	407	433																					1	E		116	48.0	1732	1732	P6520	C23402	MR1E116
Latuillerie, de	335	510																								1	E		117	48.0	1732	1732	P6520	C23402	MR1E117
Latuillerie, de	409																									1	E		118	49.0	1733	1733	P6520	C23403	MR1E118
Latuillerie, de	101	147	157	185	268	301																				1	E		119	49.0	1733	1733	P6520	C23403	MR1E119
Latuillerie, de	351	427	429	492																						1	E		120	50.0	1734	1734	P6520	C23404	MR1E120
Latuillerie, de	121	255	289																							1	E		121	50.0	1734	1734	P6520	C23404	MR1E121
Latuillerie, de	193	197																								1	E		122	51.0	1735	1735	P6520	C23405	MR1E122
Latuillerie, de	45	132	295																							1	E		123	51.0	1735	1735	P6520	C23405	MR1E123
Latuillerie, de	367																									1	A		10		1735	1735	P6520	C23400	MR1A10
Latuillerie, de	83	112	170	229	340	389																				1	E		124	52.0	1736	1736	P6520	C23401	MR1E124
Latuillerie, de	289																									1	E		125	52.0	1736	1736	P6520	C23401	MR1E125
Latuillerie, de	417																									1	E		125	52.0	1736	1736	P6520	C23394	MR1E125
Latuillerie, de	53	159	193	223	254	281	327	369.0	451.0	547.0																1	E		126	53.0	1737	1737	P6520	C23395	MR1E126
Latuillerie, de	184																									1	E		127	53.0	1737	1737	P6520	C23395	MR1E127
Latuillerie, de	39	239	352	461																						1	E		128	54.0	1738	1738	P6520	C23396	MR1E128
Latuillerie, de	39	214	215	265	371	457	487	527.0																		1	E		131	56.0	1740	1740	P6520	C23397	MR1E131
Latuillerie, de	37	85	162	191	289	357																				1	E		132	56.0	1740	1740	P6520	C23397	MR1E132
Leboeuf, Noël	355	357																								1	E		107	43.0	1726	1726	P6634	C23932	MR1E107
Lecourt, François	495																									1	E		108	43.0	1726	1726	P6670	C24018	MR1E108
Lecourt, François	497																									1	E		108	43.0	1726	1726	P6670	C24017	MR1E108
Lecoz, Tanguy	115																									1	E		107	43.0	1726	1726	P6673	C24021	MR1E107
Lefebvre, Joseph	137																									1	E		107	43.0	1726	1726	P6687	C24064	MR1E107
Lefebvre, Joseph	285																									1	E		107	43.0	1726	1726	P6687	C24063	MR1E107
Legand, Jacques	89	169																								1	E		108	43.0	1726	1726	P6710	C24141	MR1E108
Legentil	171																									1	E		108	43.0	1726	1726	P6714	C24148	MR1E108
Legentil	353																									1	E		110	44.0	1727	1727	P6714	C24149	MR1E110
Legrand, Jacques	409																									1	E		107	43.0	1726	1726	P6722	C24162	MR1E107
Legris, Denis	485																									1	E		107	43.0	1726	1726	P6726	C24173	MR1E107
Lehoux, François	21																									1	E		108	43.0	1726	1726	P6731	C24182	MR1E108
Lehoux, François	283																									1	E		108	43.0	1726	1726	P6731	C24181	MR1E108
Lemaugin	688																									1	E		107	43.0	1726	1726	P6756	C24214	MR1E107
Lemayer	177																									1	E		108	43.0	1726	1726	P6757	C24215	MR1E108
Lemayer	237	349																								1	E		108	43.0	1726	1726	P6757	C24218	MR1E108
Lemayer	14																									1	E		111	45.0	1728	1728	P6757	C24216	MR1E111
Lemayer	411																									1	E		113	46.0	1729	1729	P6757	C24217	MR1E113
Lemayer	75	89																								1	E		114	46.0	1729	1729	P6757	C24217	MR1E114
Lemeyrat	121																									1	E		107	43.0	1726	1726	P6765	C24234	MR1E107
Lemeyrat	237																									1	E		107	43.0	1726	1726	P6765	C24233	MR1E107
Lenormant	271																									1	E		108	43.0	1726	1726	P6785	C24303	MR1E108
Lenormant	215	466																								1	E		118	49.0	1733	1733	P6785	C24304	MR1E118
Lenormant	183	213	248																							1	E		120	50.0	1734	1734	P6785	C24305	MR1E120
Lenormant	83																									1	E		122	51.0	1735	1735	P6785	C24306	MR1E122
Lenormant	278	347	375	387																						1	E		122	51.0	1735	1735	P6785	C24307	MR1E122
Lenormant	220																									1	E		124	52.0	1736	1736	P6785	C24298	MR1E124
Lenormant	249																									1	E		124	52.0	1736	1736	P6785	C24299	MR1E124
Lenormant	220																									1	E		125	52.0	1736	1736	P6785	C24299	MR1E125
Lenormant	153	259	260	421																						1	E		126	53.0	1737	1737	P6785	C24300	MR1E126
Lenormant	45	99																								1	E		128	54.0	1738	1738	P6785	C24301	MR1E128
Lenormant	460	477																								1	E		130	55.0	1739	1739	P6785	C24302	MR1E130
Lerbeilh, P. J.	361																									1	E		108	43.0	1726	1726	P6803	C24365	MR1E108
Leroux, Pierre	604																									1	E		108	43.0	1726	1726	P6813	C24396	MR1E108
Leroy, Jacobres	323																									1	E		108	43.0	1726	1726	P6822	C24434	MR1E108
Lescarmotier	147																									1	E		108	43.0	1726	1726	P6832	C24453	MR1E108
Libert, Hercule	307																									1	E		108	43.0	1726	1726	P6910	C25354	MR1E108
Liesta 	647																									1	E		108	43.0	1726	1726	P6916	C25362	MR1E108
Liesta 	276																									1	E		113	46.0	1729	1729	P6916	C25363	MR1E113
Linotte	499																									1	E		108	43.0	1726	1726	P6947	C25409	MR1E108
Linotte	1																									1	E		109	44.0	1727	1727	P6947	C25410	MR1E109
Lioncel, de	482																									1	E		107	43.0	1726	1726	P6952	C25418	MR1E107
Lioncel, de	755																									1	E		109	44.0	1727	1727	P6952	C25419	MR1E109
Lioncel, de	5																									1	E		112	45.0	1728	1728	P6952	C25420	MR1E112
Logivière	211	287	343																							1	E		108	43.0	1726	1726	P6970	C25473	MR1E108
Logivière	379	507																								1	E		108	43.0	1726	1726	P6970	C25468	MR1E108
Logivière	281	386	504																							1	E		109	44.0	1727	1727	P6970	C25463	MR1E109
Logivière	531																									1	E		109	44.0	1727	1727	P6970	C25475	MR1E109
Logivière	531																									1	E		109	44.0	1727	1727	P6970	C25470	MR1E109
Logivière	635	652																								1	E		109	44.0	1727	1727	P6970	C25469	MR1E109
Logivière	41																									1	E		110	44.0	1727	1727	P6970	C25474	MR1E110
Logivière	55	88																								1	E		110	44.0	1727	1727	P6970	C25476	MR1E110
Logivière	282																									1	E		110	44.0	1727	1727	P6970	C25466	MR1E110
Logivière	571																									1	E		111	45.0	1728	1728	P6970	C25467	MR1E111
Logivière	193	198																								1	E		112	45.0	1728	1728	P6970	C25461	MR1E112
Logivière	237																									1	E		112	45.0	1728	1728	P6970	C25471	MR1E112
Logivière	1																									1	E		113	46.0	1729	1729	P6970	C25462	MR1E113
Logivière	286																									1	E		113	46.0	1729	1729	P6970	C25472	MR1E113
Logivière	415																									1	E		113	46.0	1729	1729	P6970	C25464	MR1E113
Logivière	408																									1	E		114	46.0	1729	1729	P6970	C25462	MR1E114
Logivière	393																									1	E		115	47.0	1730	1730	P6970	C25465	MR1E115
Logivière	425	539	637																							1	E		115	47.0	1730	1730	P6970	C25477	MR1E115
Longueil	143																									1	E		107	43.0	1726	1726	P7002	C25716	MR1E107
Longueil	453																									1	E		111	45.0	1728	1728	P7002	C25717	MR1E111
Loué, François	571																									1	E		107	43.0	1726	1726	P7076	C25893	MR1E107
Luteau, René	262																									1	E		107	43.0	1726	1726	P7118	C26068	MR1E107
Maday	727																									1	E		107	43.0	1726	1726	P7168	C26273	MR1E107
Maharu	405																									1	E		108	43.0	1726	1726	P7175	C26285	MR1E108
Maillard	154																									1	E		107	43.0	1726	1726	P7184	N16875	MR1E107
Maillard	615																									1	E		108	43.0	1726	1726	P7184	C26299	MR1E108
Maille	151																									1	E		108	43.0	1726	1726	P7188	C26311	MR1E108
Maille	153																									1	E		108	43.0	1726	1726	P7188	C26316	MR1E108
Maille	209																									1	E		108	43.0	1726	1726	P7188	C26310	MR1E108
Maille	87																									1	E		109	44.0	1727	1727	P7188	C26312	MR1E109
Maille	122																									1	E		109	44.0	1727	1727	P7188	C26313	MR1E109
Maille	17	243																								1	E		110	44.0	1727	1727	P7188	C26313	MR1E110
Maille	309																									1	E		111	45.0	1728	1728	P7188	C26314	MR1E111
Maille	343																									1	E		112	45.0	1728	1728	P7188	C26314	MR1E112
Maille	359																									1	E		112	45.0	1728	1728	P7188	C26315	MR1E112
Maille	483																									1	E		130	55.0	1739	1739	P7188	C26309	MR1E130
Malder, Jean	625																									1	E		108	43.0	1726	1726	P7219	C26365	MR1E108
Malicornay	341																									1	E		107	43.0	1726	1726	P7227	C26388	MR1E107
Malvault	443																									1	E		107	43.0	1726	1726	P7250	C26437	MR1E107
Malvault	452	471																								1	E		107	43.0	1726	1726	P7250	C26441	MR1E107
Malvault	603																									1	E		107	43.0	1726	1726	P7250	C26439	MR1E107
Malvault	644																									1	E		108	43.0	1726	1726	P7250	C26439	MR1E108
Malvault	87																									1	E		112	45.0	1728	1728	P7250	C26438	MR1E112
Malvault	282																									1	E		115	47.0	1730	1730	P7250	C26440	MR1E115
Malvault, de	49																									1	E		108	43.0	1726	1726	P7251	C26447	MR1E108
Malvault, de	73																									1	A		9		1729	1729	P7251	C26442	MR1A9
Malvault, de	105																									1	A		9		1729	1729	P7251	C26446	MR1A9
Malvault, de	119																									1	A		9		1729	1729	P7251	C26443	MR1A9
Malvault, de	127																									1	A		9		1729	1729	P7251	C26445	MR1A9
Malvault, de	225	229																								1	A		9		1729	1729	P7251	C26444	MR1A9
Mariais	27																									1	E		107	43.0	1726	1726	P7330	C26651	MR1E107
Mariais	647																									1	E		107	43.0	1726	1726	P7330	C26652	MR1E107
Mariais	15																									1	E		108	43.0	1726	1726	P7330	C26654	MR1E108
Mariais	285																									1	E		108	43.0	1726	1726	P7330	C26653	MR1E108
Marin, Jacques	298																									1	E		107	43.0	1726	1726	P7352	C26798	MR1E107
Marin, Jacques	313																									1	E		108	43.0	1726	1726	P7352	C26798	MR1E108
Marot, Isabelle	472																									1	E		107	43.0	1726	1726	P7380	C26854	MR1E107
Marthou, de	463																									1	E		107	43.0	1726	1726	P7414	C26966	MR1E107
Marthou, de	388																									1	E		111	45.0	1728	1728	P7414	C26970	MR1E111
Marthou, de	469	465																								1	E		111	45.0	1728	1728	P7414	C26967	MR1E111
Marthou, de	345																									1	E		113	46.0	1729	1729	P7414	C26968	MR1E113
Marthou, de	409																									1	A		9		1729	1729	P7414	C26968	MR1A9
Marthou, de	345																									1	E		115	47.0	1730	1730	P7414	C26969	MR1E115
Marthou, de	30r																									1	L	1.0	6		1730	1730	P7414	C26969	MR1L1.06
Massé, Jean	155																									1	E		107	43.0	1726	1726	P7485	C27272	MR1E107
Massé, Jean	157	181																								1	E		107	43.0	1726	1726	P7485	C27273	MR1E107
Massé, Sébastien	243																									1	E		107	43.0	1726	1726	P7487	C27275	MR1E107
Mauchrétien, Charles	593																									1	E		108	43.0	1726	1726	P7507	C27331	MR1E108
Mauchrétien, Charles	67																									1	E		109	44.0	1727	1727	P7507	C27332	MR1E109
Maurepas	709																									1	E		107	43.0	1726	1726	P7540	C27425	MR1E107
Maurepas	607																									1	E		109	44.0	1727	1727	P7540	C27429	MR1E109
Maurepas	651																									1	E		109	44.0	1727	1727	P7540	C27428	MR1E109
Maurepas	655	795																								1	E		109	44.0	1727	1727	P7540	C27426	MR1E109
Maurepas	185																									1	E		110	44.0	1727	1727	P7540	C27424	MR1E110
Maurepas	361																									1	E		112	45.0	1728	1728	P7540	C27427	MR1E112
Maurepas	122																									1	A		10		1730	1730	P7540	C27422	MR1A10
Maurepas	439																									1	E		120	50.0	1734	1734	P7540	C27419	MR1E120
Maurepas	457																									1	E		121	50.0	1734	1734	P7540	C27421	MR1E121
Maurepas	507																									1	E		121	50.0	1734	1734	P7540	C27418	MR1E121
Maurepas	15																									1	E		122	51.0	1735	1735	P7540	C27420	MR1E122
Maurepas	93																									1	E		122	51.0	1735	1735	P7540	C27423	MR1E122
Maury, Félix	361																									1	E		107	43.0	1726	1726	P7553	C27454	MR1E107
Mercier, Pierre	243																									1	E		107	43.0	1726	1726	P7616	C27555	MR1E107
Méré, de	644																									1	E		108	43.0	1726	1726	P8076	C28956	MR1E108
Méré, de	648																									1	E		108	43.0	1726	1726	P8076	C28955	MR1E108
Méré, de	99																									1	A		9		1729	1729	P8076	C28958	MR1A9
Méré, de	243	253																								1	A		9		1729	1729	P8076	C28954	MR1A9
Méré, de	425																									1	E		129	55.0	1739	1739	P8076	C28957	MR1E129
Méré, de	134	168	455																							1	E		131	56.0	1740	1740	P8076	C28953	MR1E131
Metteraud	323																									1	E		107	43.0	1726	1726	P7659	C27709	MR1E107
Meunier, Jean	583																									1	E		107	43.0	1726	1726	P7664	C27714	MR1E107
Momain, Jean	341																									1	E		108	43.0	1726	1726	P7765	C28080	MR1E108
Monliart, de	129																									1	E		108	43.0	1726	1726	P7797	C28132	MR1E108
Monnay, André	547																									1	E		108	43.0	1726	1726	P7798	C28146	MR1E108
Montésié, Pierre et André	90																									1	E		108	43.0	1726	1726	P7911	C28400	MR1E108
Montésié, Pierre et André	341																									1	E		108	43.0	1726	1726	P7911	C28399	MR1E108
Morineaud	269																									1	E		107	43.0	1726	1726	P7959	C28540	MR1E107
Morineaud	799																									1	E		109	44.0	1727	1727	P7959	C28545	MR1E109
Morineaud	363	413																								1	E		111	45.0	1728	1728	P7959	C28539	MR1E111
Morineaud	462	483	537																							1	E		111	45.0	1728	1728	P7959	C28538	MR1E111
Morineaud	77	121																								1	E		112	45.0	1728	1728	P7959	C28537	MR1E112
Morineaud	140																									1	E		112	45.0	1728	1728	P7959	C28535	MR1E112
Morineaud	21	23	25																							1	E		113	46.0	1729	1729	P7959	C28542	MR1E113
Morineaud	146	299	349																							1	E		114	46.0	1729	1729	P7959	C28543	MR1E114
Morineaud	517																									1	E		115	47.0	1730	1730	P7959	C28529	MR1E115
Morineaud	68r																									1	L	1.0	6		1730	1730	P7959	C28529	MR1L1.06
Morineaud	67																									1	E		126	53.0	1737	1737	P7959	C28532	MR1E126
Morineaud	279																									1	E		126	53.0	1737	1737	P7959	C28528	MR1E126
Morineaud	437																									1	E		126	53.0	1737	1737	P7959	C28531	MR1E126
Morineaud	451	550																								1	E		126	53.0	1737	1737	P7959	C28533	MR1E126
Morineaud	376																									1	E		128	54.0	1738	1738	P7959	C28526	MR1E128
Morineaud	710	945																								1	E		128	54.0	1738	1738	P7959	C28536	MR1E128
Morineaud	133																									1	E		129	55.0	1739	1739	P7959	C28527	MR1E129
Morineaud	190	245	343																							1	E		129	55.0	1739	1739	P7959	C28544	MR1E129
Morineaud	136																									1	E		130	55.0	1739	1739	P7959	C28544	MR1E130
Morineaud	153																									1	E		130	55.0	1739	1739	P7959	C28530	MR1E130
Morineaud	261																									1	E		131	56.0	1740	1740	P7959	C28541	MR1E131
Morineaud	203	257																								1	E		132	56.0	1740	1740	P7959	C28534	MR1E132
Naudin, Madeleine	675																									1	E		107	43.0	1726	1726	P8106	C29021	MR1E107
Naudin, Madeleine	341																									1	E		108	43.0	1726	1726	P8106	C29020	MR1E108
Niou, Jean	659																									1	E		107	43.0	1726	1726	P8160	C29136	MR1E107
Niou, Jean	341																									1	E		108	43.0	1726	1726	P8160	C29135	MR1E108
Nique, Jacques	76																									1	E		108	43.0	1726	1726	P8161	C29139	MR1E108
Nique, Jacques	433																									1	E		108	43.0	1726	1726	P8161	C29137	MR1E108
Nique, Jacques	40																									1	E		113	46.0	1729	1729	P8161	C29138	MR1E113
Papillon	153																									1	E		108	43.0	1726	1726	P8340	C30383	MR1E108
Parat, Jacques	165																									1	E		107	43.0	1726	1726	P8349	C30397	MR1E107
Parat, Jacques	167	169	181																							1	E		107	43.0	1726	1726	P8349	C30396	MR1E107
Partyet	105																									1	E		108	43.0	1726	1726	P8369	C30449	MR1E108
Partyet	84	104																								1	E		111	45.0	1728	1728	P8369	C30450	MR1E111
Partyet	15																									1	E		115	47.0	1730	1730	P8369	C30451	MR1E115
Partyet	331																									1	E		126	53.0	1737	1737	P8369	C30452	MR1E126
Partyet	383																									1	E		129	55.0	1739	1739	P8369	C30447	MR1E129
Partyet	214	215																								1	E		131	56.0	1740	1740	P8369	C30448	MR1E131
Pascaud 	470																									1	E		107	43.0	1726	1726	P8375	C30468	MR1E107
Pascaud 	498																									1	E		113	46.0	1729	1729	P8375	C30469	MR1E113
Pascaud 	347																									1	E		115	47.0	1730	1730	P8375	C30470	MR1E115
Payen, Barthélémy	451																									1	E		107	43.0	1726	1726	P8412	C30545	MR1E107
Pélissier, André	347																									1	E		107	43.0	1726	1726	P8874	C32213	MR1E107
Pentrez, de	133	213																								1	E		107	43.0	1726	1726	P8472	C30660	MR1E107
Péqueux	349																									1	E		108	43.0	1726	1726	P8877	C32222	MR1E108
Peras	737																									1	E		107	43.0	1726	1726	P8474	C30662	MR1E107
Perciot, Gilles	485																									1	E		107	43.0	1726	1726	P8483	C30681	MR1E107
Perony, Robert	451																									1	E		107	43.0	1726	1726	P8493	C30732	MR1E107
Perrais, Olivier	480																									1	E		107	43.0	1726	1726	P8497	C30737	MR1E107
Perrais, Olivier	255																									1	A		9		1729	1729	P8497	C30738	MR1A9
Perret, Olivier	38																									1	E		108	43.0	1726	1726	P8503	C30745	MR1E108
Petitteau, Michel	569																									1	E		107	43.0	1726	1726	P8564	C30925	MR1E107
Philippes	327																									1	E		107	43.0	1726	1726	P8588	C31014	MR1E107
Philippes	365																									1	E		107	43.0	1726	1726	P8588	C31015	MR1E107
Philippes	345																									1	E		108	43.0	1726	1726	P8588	C31016	MR1E108
Philippes	137	330																								1	E		110	44.0	1727	1727	P8588	C31017	MR1E110
Philippes	250v																									1	L	1.0	6		1727	1727	P8588	C31012	MR1L1.06
Philippes	91	209	462																							1	E		112	45.0	1728	1728	P8588	C31009	MR1E112
Philippes	412	462																								1	E		113	46.0	1729	1729	P8588	C31010	MR1E113
Philippes	147																									1	E		115	47.0	1730	1730	P8588	C31011	MR1E115
Philippes	270																									1	E		116	48.0	1732	1732	P8588	C31013	MR1E116
Philippes	43																									1	E		117	48.0	1732	1732	P8588	C31013	MR1E117
Philippes	191																									1	E		117	48.0	1732	1732	P8588	C31018	MR1E117
Piteau, Jean	547																									1	E		107	43.0	1726	1726	P8670	C31205	MR1E107
Pleneau	117																									1	E		108	43.0	1726	1726	P8689	C31264	MR1E108
Pleneau	325																									1	E		110	44.0	1727	1727	P8689	C31265	MR1E110
Pluschon, Jean	61																									1	E		107	43.0	1726	1726	P8693	C31279	MR1E107
Pluschon, Jean	261																									1	E		107	43.0	1726	1726	P8693	C31278	MR1E107
Poemiero, Pierre de	589	591																								1	E		107	43.0	1726	1726	P8698	C31285	MR1E107
Poemiero, Pierre de	281																									1	E		108	43.0	1726	1726	P8698	C31284	MR1E108
Poincy, de	220	230																								1	E		108	43.0	1726	1726	P8701	C31287	MR1E108
Poirier, Pierre	362																									1	E		108	43.0	1726	1726	P8710	C31353	MR1E108
Pons 	267	273	275																							1	E		107	43.0	1726	1726	P8746	C31487	MR1E107
Pons 	454																									1	E		107	43.0	1726	1726	P8746	C31486	MR1E107
Pons 	173	275																								1	E		114	46.0	1729	1729	P8746	C31481	MR1E114
Pons 	279	408																								1	E		114	46.0	1729	1729	P8746	C31482	MR1E114
Pons 	109	124																								1	A		9		1729	1729	P8746	C31485	MR1A9
Pons 	4																									1	E		115	47.0	1730	1730	P8746	C31483	MR1E115
Pons 	17	57	146																							1	E		115	47.0	1730	1730	P8746	C31480	MR1E115
Pons 	171																									1	E		115	47.0	1730	1730	P8746	C31484	MR1E115
Pons 	178																									1	E		120	50.0	1734	1734	P8746	C31488	MR1E120
Pope, Corneille et Laurent	499																									1	E		108	43.0	1726	1726	P8773	C31639	MR1E108
Pope, Corneille et Laurent	1																									1	E		109	44.0	1727	1727	P8773	C31640	MR1E109
Préau, Louis	539	541																								1	E		107	43.0	1726	1726	P8850	C32159	MR1E107
Raboin, François	713	715	717	719																						1	E		107	43.0	1726	1726	P8917	C32298	MR1E107
Ramezay, de	633																									1	E		108	43.0	1726	1726	P8962	C32507	MR1E108
Raoulx, Pierre	51	261																								1	E		107	43.0	1726	1726	P8983	C32541	MR1E107
Rasteau	409																									1	E		108	43.0	1726	1726	P8986	C32566	MR1E108
Rasteau	183	184																								1	E		112	45.0	1728	1728	P8986	C32571	MR1E112
Rasteau	265																									1	E		112	45.0	1728	1728	P8986	C32546	MR1E112
Rasteau	79	143																								1	E		117	48.0	1732	1732	P8986	C32586	MR1E117
Rasteau	463																									1	E		118	49.0	1733	1733	P8986	C32552	MR1E118
Rasteau	360																									1	E		119	49.0	1733	1733	P8986	C32552	MR1E119
Rasteau	373	429																								1	E		120	50.0	1734	1734	P8986	C32553	MR1E120
Rasteau	491																									1	E		120	50.0	1734	1734	P8986	C32580	MR1E120
Rasteau	256																									1	E		121	50.0	1734	1734	P8986	C32580	MR1E121
Rasteau	279	420	433	457	473	493	507	508.0																		1	E		121	50.0	1734	1734	P8986	C32585	MR1E121
Rasteau	61																									1	E		122	51.0	1735	1735	P8986	C32581	MR1E122
Rasteau	89																									1	E		122	51.0	1735	1735	P8986	C32560	MR1E122
Rasteau	99	126	139																							1	E		122	51.0	1735	1735	P8986	C32556	MR1E122
